filename,width,height,class,xmin,ymin,xmax,ymax
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,721,155,741,195
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,697,106,728,155
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,800,103,827,147
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,801,51,825,91
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,691,1,709,42
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,690,55,718,101
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1271,299,1321,321
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1477,323,1524,350
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,706,537,749,560
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,888,550,933,576
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,798,589,844,607
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,740,360,772,410
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,725,97,745,145
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,853,929,877,955
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1485,247,1532,269
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,708,717,737,751
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,733,560,778,582
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,808,527,855,548
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,962,576,1003,596
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1120,891,1149,934
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1175,814,1208,871
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1197,697,1224,738
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1319,558,1365,593
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1608,251,1673,283
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,774,260,798,308
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,758,139,777,175
Crossroad-Ufa-0-00-02-023.jpg,1697,955,car,1680,348,1697,370
DJI Spark- Crossroads in Prague-0-01-09-030.jpg,1280,720,car,133,159,179,183
DJI Spark- Crossroads in Prague-0-01-09-030.jpg,1280,720,car,516,430,546,471
DJI Spark- Crossroads in Prague-0-01-09-030.jpg,1280,720,car,639,290,682,330
DJI Spark- Crossroads in Prague-0-01-09-030.jpg,1280,720,car,661,46,691,101
DJI Spark- Crossroads in Prague-0-01-09-030.jpg,1280,720,car,653,688,678,720
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,403,562,448,629
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,440,604,461,633
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,394,674,416,698
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,437,704,460,720
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,529,626,554,648
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,566,620,593,640
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,630,587,656,607
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,596,575,619,594
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,602,518,627,539
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,679,532,705,553
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,667,571,694,590
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,733,560,760,577
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,765,475,790,500
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,796,572,822,592
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,813,424,831,445
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,659,388,683,412
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,472,399,497,440
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,499,283,514,310
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,532,268,551,297
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,596,198,626,220
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,720,187,746,207
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,794,236,817,262
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,642,129,668,153
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,833,45,851,74
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,793,26,812,55
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,759,33,784,50
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,755,20,781,35
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,749,6,778,24
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,747,1,775,12
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,875,420,897,451
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,835,357,851,385
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,886,464,899,491
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,939,470,962,491
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1024,564,1050,580
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1051,560,1077,575
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1070,544,1110,562
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,911,643,926,670
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,933,601,950,630
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,895,546,911,574
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,845,608,865,634
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,943,661,957,686
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,930,666,945,693
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1194,643,1218,657
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1191,632,1215,644
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1195,619,1216,632
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1164,544,1189,555
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1190,543,1218,555
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1199,532,1226,545
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1217,489,1235,510
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1236,486,1256,506
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,1243,712,1273,720
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,205,56,231,79
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,218,141,260,166
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,195,8,230,39
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,190,1,226,30
Развязка перед затонским мостом. Уфа 060.jpg,1280,720,car,62,332,110,365
DJI Spark- Crossroads in Prague 073.jpg,1280,720,car,195,62,245,139
DJI Spark- Crossroads in Prague 073.jpg,1280,720,car,372,478,420,621
Crossroad-0-00-01-046.jpg,1697,955,car,1,658,16,674
Crossroad-0-00-01-046.jpg,1697,955,car,18,570,60,589
Crossroad-0-00-01-046.jpg,1697,955,car,27,653,75,673
Crossroad-0-00-01-046.jpg,1697,955,car,83,654,126,674
Crossroad-0-00-01-046.jpg,1697,955,car,135,654,185,672
Crossroad-0-00-01-046.jpg,1697,955,car,303,534,369,556
Crossroad-0-00-01-046.jpg,1697,955,car,224,404,248,441
Crossroad-0-00-01-046.jpg,1697,955,car,225,348,250,391
Crossroad-0-00-01-046.jpg,1697,955,car,308,654,349,674
Crossroad-0-00-01-046.jpg,1697,955,car,355,571,403,591
Crossroad-0-00-01-046.jpg,1697,955,car,362,654,411,676
Crossroad-0-00-01-046.jpg,1697,955,car,465,653,510,675
Crossroad-0-00-01-046.jpg,1697,955,car,584,661,626,680
Crossroad-0-00-01-046.jpg,1697,955,car,436,322,464,362
Crossroad-0-00-01-046.jpg,1697,955,car,505,384,527,429
Crossroad-0-00-01-046.jpg,1697,955,car,534,384,554,425
Crossroad-0-00-01-046.jpg,1697,955,car,557,391,577,432
Crossroad-0-00-01-046.jpg,1697,955,car,624,400,641,444
Crossroad-0-00-01-046.jpg,1697,955,car,700,538,757,565
Crossroad-0-00-01-046.jpg,1697,955,car,734,358,776,382
Crossroad-0-00-01-046.jpg,1697,955,car,727,407,770,427
Crossroad-0-00-01-046.jpg,1697,955,car,770,660,813,680
Crossroad-0-00-01-046.jpg,1697,955,car,844,352,866,398
Crossroad-0-00-01-046.jpg,1697,955,car,868,433,888,487
Crossroad-0-00-01-046.jpg,1697,955,car,961,577,1012,595
Crossroad-0-00-01-046.jpg,1697,955,car,1051,516,1102,535
Crossroad-0-00-01-046.jpg,1697,955,car,1156,515,1200,535
Crossroad-0-00-01-046.jpg,1697,955,car,1235,514,1277,535
Crossroad-0-00-01-046.jpg,1697,955,car,1224,545,1349,575
Crossroad-0-00-01-046.jpg,1697,955,car,1292,517,1333,537
Crossroad-0-00-01-046.jpg,1697,955,car,1348,519,1388,538
Crossroad-0-00-01-046.jpg,1697,955,car,1463,520,1514,539
Crossroad-0-00-01-046.jpg,1697,955,car,1422,580,1470,603
Crossroad-0-00-01-046.jpg,1697,955,car,1574,524,1627,546
Crossroad-0-00-01-046.jpg,1697,955,car,1576,665,1623,685
Crossroad-0-00-01-046.jpg,1697,955,car,1651,639,1697,678
Crossroad-0-00-01-046.jpg,1697,955,car,1337,280,1353,326
Crossroad-0-00-01-046.jpg,1697,955,car,1313,286,1326,328
Crossroad-0-00-01-046.jpg,1697,955,car,1144,246,1164,291
Crossroad-0-00-01-046.jpg,1697,955,car,1342,1,1362,30
Crossroad-0-00-01-046.jpg,1697,955,car,1024,285,1074,304
Crossroad-0-00-01-046.jpg,1697,955,car,1137,197,1160,241
Crossroad-0-00-01-046.jpg,1697,955,car,1141,56,1159,98
Crossroad-0-00-01-046.jpg,1697,955,car,1135,16,1176,56
Crossroad-0-00-01-046.jpg,1697,955,car,861,183,884,235
Crossroad-0-00-01-046.jpg,1697,955,car,866,119,892,168
Crossroad-0-00-01-046.jpg,1697,955,car,875,68,893,114
Crossroad-0-00-01-046.jpg,1697,955,car,875,15,898,61
Crossroad-0-00-01-046.jpg,1697,955,car,536,290,555,336
Crossroad-0-00-01-046.jpg,1697,955,car,229,310,251,346
Crossroad-0-00-01-046.jpg,1697,955,car,225,247,251,295
Crossroad-0-00-01-046.jpg,1697,955,car,239,144,258,188
Crossroad-0-00-01-046.jpg,1697,955,car,239,93,265,140
Crossroad-0-00-01-046.jpg,1697,955,car,243,1,275,43
DJI_0877-0-00-14-955.jpg,1613,907,car,874,838,914,886
DJI_0877-0-00-14-955.jpg,1613,907,car,891,757,934,821
DJI_0877-0-00-14-955.jpg,1613,907,car,820,539,872,582
DJI_0877-0-00-14-955.jpg,1613,907,car,1008,603,1069,635
DJI_0877-0-00-14-955.jpg,1613,907,car,1038,555,1102,593
DJI_0877-0-00-14-955.jpg,1613,907,car,1108,644,1165,679
DJI_0877-0-00-14-955.jpg,1613,907,car,1171,662,1228,701
DJI_0877-0-00-14-955.jpg,1613,907,car,1243,687,1301,728
DJI_0877-0-00-14-955.jpg,1613,907,car,1319,713,1372,748
DJI_0877-0-00-14-955.jpg,1613,907,car,1344,600,1393,658
DJI_0877-0-00-14-955.jpg,1613,907,car,1385,606,1414,665
DJI_0877-0-00-14-955.jpg,1613,907,car,1419,622,1454,674
DJI_0877-0-00-14-955.jpg,1613,907,car,1457,628,1490,684
DJI_0877-0-00-14-955.jpg,1613,907,car,1490,648,1526,702
DJI_0877-0-00-14-955.jpg,1613,907,car,1533,655,1562,720
DJI_0877-0-00-14-955.jpg,1613,907,car,906,458,949,512
DJI_0877-0-00-14-955.jpg,1613,907,car,958,332,1003,385
DJI_0877-0-00-14-955.jpg,1613,907,car,1031,348,1069,402
DJI_0877-0-00-14-955.jpg,1613,907,car,984,259,1027,317
DJI_0877-0-00-14-955.jpg,1613,907,car,1030,245,1069,305
DJI_0877-0-00-14-955.jpg,1613,907,car,1052,282,1090,340
DJI_0877-0-00-14-955.jpg,1613,907,car,918,213,963,266
DJI_0877-0-00-14-955.jpg,1613,907,car,929,183,984,234
DJI_0877-0-00-14-955.jpg,1613,907,car,941,153,990,185
DJI_0877-0-00-14-955.jpg,1613,907,car,1008,182,1047,239
DJI_0877-0-00-14-955.jpg,1613,907,car,1046,102,1086,158
DJI_0877-0-00-14-955.jpg,1613,907,car,953,126,1007,158
DJI_0877-0-00-14-955.jpg,1613,907,car,962,91,1023,124
DJI_0877-0-00-14-955.jpg,1613,907,car,975,56,1031,92
DJI_0877-0-00-14-955.jpg,1613,907,car,1028,48,1072,107
DJI_0877-0-00-14-955.jpg,1613,907,car,1129,62,1168,123
DJI_0877-0-00-14-955.jpg,1613,907,car,993,9,1048,41
DJI_0877-0-00-14-955.jpg,1613,907,car,1019,1,1072,18
DJI_0877-0-00-14-955.jpg,1613,907,car,1158,1,1191,48
DJI_0877-0-00-14-955.jpg,1613,907,car,308,748,367,793
DJI_0877-0-00-14-955.jpg,1613,907,car,578,480,628,518
DJI_0877-0-00-14-955.jpg,1613,907,car,380,427,430,465
DJI_0877-0-00-14-955.jpg,1613,907,car,341,411,391,457
DJI_0877-0-00-14-955.jpg,1613,907,car,286,385,328,435
DJI_0877-0-00-14-955.jpg,1613,907,car,339,246,386,305
DJI_0877-0-00-14-955.jpg,1613,907,car,247,372,289,424
DJI_0877-0-00-14-955.jpg,1613,907,car,205,359,247,410
DJI_0877-0-00-14-955.jpg,1613,907,car,169,341,217,399
DJI_0877-0-00-14-955.jpg,1613,907,car,114,323,165,374
DJI_0877-0-00-14-955.jpg,1613,907,car,53,305,102,355
DJI_0877-0-00-14-955.jpg,1613,907,car,20,299,63,342
DJI_0877-0-00-14-955.jpg,1613,907,car,1,266,42,303
DJI_0877-0-00-14-955.jpg,1613,907,car,1394,738,1467,770
DJI_0877-0-00-14-955.jpg,1613,907,car,1568,669,1600,730
DJI_0877-0-00-14-955.jpg,1613,907,car,405,84,464,145
DJI_0877-0-00-14-955.jpg,1613,907,car,1503,711,1571,749
DJI_0877-0-00-14-955.jpg,1613,907,car,1541,754,1613,794
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,464,657,497,708
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,528,475,557,529
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,508,381,542,431
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,568,320,599,372
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,338,290,389,324
DJI Spark- Crossroads in Prague-0-00-45-370.jpg,1280,720,car,740,53,774,110
DJI_0877-0-00-12-738.jpg,1613,907,car,216,500,272,529
DJI_0877-0-00-12-738.jpg,1613,907,car,676,827,718,876
DJI_0877-0-00-12-738.jpg,1613,907,car,727,769,777,828
DJI_0877-0-00-12-738.jpg,1613,907,car,823,674,887,713
DJI_0877-0-00-12-738.jpg,1613,907,car,952,652,1019,707
DJI_0877-0-00-12-738.jpg,1613,907,car,984,758,1031,812
DJI_0877-0-00-12-738.jpg,1613,907,car,1025,807,1073,863
DJI_0877-0-00-12-738.jpg,1613,907,car,1077,868,1131,907
DJI_0877-0-00-12-738.jpg,1613,907,car,1201,837,1260,888
DJI_0877-0-00-12-738.jpg,1613,907,car,1235,861,1277,907
DJI_0877-0-00-12-738.jpg,1613,907,car,771,539,820,590
DJI_0877-0-00-12-738.jpg,1613,907,car,587,369,632,418
DJI_0877-0-00-12-738.jpg,1613,907,car,905,483,960,537
DJI_0877-0-00-12-738.jpg,1613,907,car,978,417,1026,473
DJI_0877-0-00-12-738.jpg,1613,907,car,981,471,1031,527
DJI_0877-0-00-12-738.jpg,1613,907,car,1038,465,1082,514
DJI_0877-0-00-12-738.jpg,1613,907,car,1085,418,1136,470
DJI_0877-0-00-12-738.jpg,1613,907,car,1039,365,1090,411
DJI_0877-0-00-12-738.jpg,1613,907,car,1006,291,1049,347
DJI_0877-0-00-12-738.jpg,1613,907,car,1026,261,1077,320
DJI_0877-0-00-12-738.jpg,1613,907,car,1052,241,1106,296
DJI_0877-0-00-12-738.jpg,1613,907,car,1076,220,1123,264
DJI_0877-0-00-12-738.jpg,1613,907,car,1127,275,1183,330
DJI_0877-0-00-12-738.jpg,1613,907,car,1102,197,1162,248
DJI_0877-0-00-12-738.jpg,1613,907,car,1130,174,1181,225
DJI_0877-0-00-12-738.jpg,1613,907,car,461,66,527,115
DJI_0877-0-00-12-738.jpg,1613,907,car,426,244,480,271
DJI_0877-0-00-12-738.jpg,1613,907,car,399,215,458,245
DJI_0877-0-00-12-738.jpg,1613,907,car,353,163,411,199
DJI_0877-0-00-12-738.jpg,1613,907,car,324,135,384,177
DJI_0877-0-00-12-738.jpg,1613,907,car,297,107,353,145
DJI_0877-0-00-12-738.jpg,1613,907,car,270,74,332,121
DJI_0877-0-00-12-738.jpg,1613,907,car,230,33,296,70
DJI_0877-0-00-12-738.jpg,1613,907,car,1166,141,1224,193
DJI_0877-0-00-12-738.jpg,1613,907,car,1225,198,1284,255
DJI_0877-0-00-12-738.jpg,1613,907,car,1167,204,1224,264
DJI_0877-0-00-12-738.jpg,1613,907,car,1250,256,1298,317
DJI_0877-0-00-12-738.jpg,1613,907,car,1307,198,1358,255
DJI_0877-0-00-12-738.jpg,1613,907,car,1191,115,1243,165
DJI_0877-0-00-12-738.jpg,1613,907,car,1225,98,1279,154
DJI_0877-0-00-12-738.jpg,1613,907,car,1256,73,1308,123
DJI_0877-0-00-12-738.jpg,1613,907,car,1286,47,1342,94
DJI_0877-0-00-12-738.jpg,1613,907,car,1400,184,1443,239
DJI_0877-0-00-12-738.jpg,1613,907,car,1426,157,1475,212
DJI_0877-0-00-12-738.jpg,1613,907,car,1452,119,1506,177
DJI_0877-0-00-12-738.jpg,1613,907,car,1320,16,1372,49
DJI_0877-0-00-12-738.jpg,1613,907,car,1472,27,1535,93
DJI_0877-0-00-12-738.jpg,1613,907,car,1428,27,1480,80
DJI_0877-0-00-12-738.jpg,1613,907,car,528,849,590,902
DJI_0877-0-00-12-738.jpg,1613,907,car,1354,1,1419,28
DJI_0877-0-00-12-738.jpg,1613,907,car,185,1,238,32
Tory-Road-0-00-21-230.jpg,1280,720,car,32,439,97,467
Tory-Road-0-00-21-230.jpg,1280,720,car,6,399,118,435
Tory-Road-0-00-21-230.jpg,1280,720,car,101,479,174,501
Tory-Road-0-00-21-230.jpg,1280,720,car,209,439,267,465
Tory-Road-0-00-21-230.jpg,1280,720,car,157,406,218,428
Tory-Road-0-00-21-230.jpg,1280,720,car,288,400,349,424
Tory-Road-0-00-21-230.jpg,1280,720,car,427,416,484,443
Tory-Road-0-00-21-230.jpg,1280,720,car,267,466,328,496
Tory-Road-0-00-21-230.jpg,1280,720,car,1067,521,1097,586
Tory-Road-0-00-21-230.jpg,1280,720,car,355,281,411,330
Tory-Road-0-00-21-230.jpg,1280,720,car,447,123,475,181
Tory-Road-0-00-21-230.jpg,1280,720,car,502,113,526,175
Tory-Road-0-00-21-230.jpg,1280,720,car,534,124,559,189
Tory-Road-0-00-21-230.jpg,1280,720,car,574,102,596,162
Tory-Road-0-00-21-230.jpg,1280,720,car,532,55,557,114
Tory-Road-0-00-21-230.jpg,1280,720,car,492,21,519,85
Tory-Road-0-00-21-230.jpg,1280,720,car,533,1,559,36
Tory-Road-0-00-21-230.jpg,1280,720,car,573,1,595,50
Tory-Road-0-00-21-230.jpg,1280,720,car,453,20,480,70
Tory-Road-0-00-21-230.jpg,1280,720,car,805,194,845,236
Tory-Road-0-00-21-230.jpg,1280,720,car,1002,318,1066,342
Tory-Road-0-00-21-230.jpg,1280,720,car,505,453,568,480
Tory-Road-0-00-21-230.jpg,1280,720,car,223,344,284,372
Tory-Road-0-00-21-230.jpg,1280,720,car,1091,315,1152,339
Tory-Road-0-00-21-230.jpg,1280,720,car,1249,318,1280,343
DJI_0877-0-00-03-970.jpg,1613,907,car,1,649,22,672
DJI_0877-0-00-03-970.jpg,1613,907,car,102,649,165,673
DJI_0877-0-00-03-970.jpg,1613,907,car,34,649,99,674
DJI_0877-0-00-03-970.jpg,1613,907,car,181,640,254,673
DJI_0877-0-00-03-970.jpg,1613,907,car,262,640,322,670
DJI_0877-0-00-03-970.jpg,1613,907,car,514,613,578,641
DJI_0877-0-00-03-970.jpg,1613,907,car,425,648,477,673
DJI_0877-0-00-03-970.jpg,1613,907,car,498,643,556,674
DJI_0877-0-00-03-970.jpg,1613,907,car,723,482,750,541
DJI_0877-0-00-03-970.jpg,1613,907,car,667,566,723,591
DJI_0877-0-00-03-970.jpg,1613,907,car,991,611,1049,640
DJI_0877-0-00-03-970.jpg,1613,907,car,764,605,793,669
DJI_0877-0-00-03-970.jpg,1613,907,car,735,787,773,860
DJI_0877-0-00-03-970.jpg,1613,907,car,768,731,794,804
DJI_0877-0-00-03-970.jpg,1613,907,car,705,799,728,857
DJI_0877-0-00-03-970.jpg,1613,907,car,707,863,731,905
DJI_0877-0-00-03-970.jpg,1613,907,car,850,569,906,591
DJI_0877-0-00-03-970.jpg,1613,907,car,942,645,995,672
DJI_0877-0-00-03-970.jpg,1613,907,car,1008,647,1068,675
DJI_0877-0-00-03-970.jpg,1613,907,car,1131,610,1190,638
DJI_0877-0-00-03-970.jpg,1613,907,car,1164,642,1224,671
DJI_0877-0-00-03-970.jpg,1613,907,car,1244,648,1305,671
DJI_0877-0-00-03-970.jpg,1613,907,car,1322,647,1380,674
DJI_0877-0-00-03-970.jpg,1613,907,car,1414,687,1445,733
DJI_0877-0-00-03-970.jpg,1613,907,car,1454,686,1486,737
DJI_0877-0-00-03-970.jpg,1613,907,car,1492,677,1531,740
DJI_0877-0-00-03-970.jpg,1613,907,car,1555,645,1613,674
DJI_0877-0-00-03-970.jpg,1613,907,car,1425,582,1486,607
DJI_0877-0-00-03-970.jpg,1613,907,car,1257,550,1320,580
DJI_0877-0-00-03-970.jpg,1613,907,car,1559,507,1607,563
DJI_0877-0-00-03-970.jpg,1613,907,car,1518,503,1569,559
DJI_0877-0-00-03-970.jpg,1613,907,car,1474,506,1521,563
DJI_0877-0-00-03-970.jpg,1613,907,car,1426,511,1465,567
DJI_0877-0-00-03-970.jpg,1613,907,car,1389,504,1426,564
DJI_0877-0-00-03-970.jpg,1613,907,car,1348,497,1377,554
DJI_0877-0-00-03-970.jpg,1613,907,car,1314,487,1343,544
DJI_0877-0-00-03-970.jpg,1613,907,car,1279,487,1314,547
DJI_0877-0-00-03-970.jpg,1613,907,car,1223,487,1256,546
DJI_0877-0-00-03-970.jpg,1613,907,car,1185,487,1228,551
DJI_0877-0-00-03-970.jpg,1613,907,car,1153,486,1190,544
DJI_0877-0-00-03-970.jpg,1613,907,car,1123,486,1153,541
DJI_0877-0-00-03-970.jpg,1613,907,car,1083,480,1119,544
DJI_0877-0-00-03-970.jpg,1613,907,car,1044,486,1085,542
DJI_0877-0-00-03-970.jpg,1613,907,car,1433,155,1492,182
DJI_0877-0-00-03-970.jpg,1613,907,car,723,391,747,447
DJI_0877-0-00-03-970.jpg,1613,907,car,695,247,718,298
DJI_0877-0-00-03-970.jpg,1613,907,car,670,41,717,85
DJI_0877-0-00-03-970.jpg,1613,907,car,668,3,721,46
DJI_0877-0-00-03-970.jpg,1613,907,car,339,77,396,126
DJI_0877-0-00-03-970.jpg,1613,907,car,1316,587,1371,610
DJI_0877-0-00-03-970.jpg,1613,907,car,1308,617,1368,643
DJI_0877-0-00-03-970.jpg,1613,907,car,1577,578,1613,609
DJI Spark- Crossroads in Prague 325.jpg,1280,720,car,481,601,507,651
DJI Spark- Crossroads in Prague 325.jpg,1280,720,car,508,401,544,454
DJI_0877-0-00-15-621.jpg,1613,907,car,135,769,173,822
DJI_0877-0-00-15-621.jpg,1613,907,car,200,744,237,798
DJI_0877-0-00-15-621.jpg,1613,907,car,259,726,291,788
DJI_0877-0-00-15-621.jpg,1613,907,car,100,780,137,831
DJI_0877-0-00-15-621.jpg,1613,907,car,290,715,322,776
DJI_0877-0-00-15-621.jpg,1613,907,car,336,702,364,761
DJI_0877-0-00-15-621.jpg,1613,907,car,373,691,398,744
DJI_0877-0-00-15-621.jpg,1613,907,car,430,672,464,730
DJI_0877-0-00-15-621.jpg,1613,907,car,467,663,507,713
DJI_0877-0-00-15-621.jpg,1613,907,car,334,544,370,610
DJI_0877-0-00-15-621.jpg,1613,907,car,650,594,703,624
DJI_0877-0-00-15-621.jpg,1613,907,car,1104,707,1141,756
DJI_0877-0-00-15-621.jpg,1613,907,car,1077,629,1119,687
DJI_0877-0-00-15-621.jpg,1613,907,car,878,497,932,530
DJI_0877-0-00-15-621.jpg,1613,907,car,1098,407,1154,458
DJI_0877-0-00-15-621.jpg,1613,907,car,1061,375,1128,415
DJI_0877-0-00-15-621.jpg,1613,907,car,927,417,966,470
DJI_0877-0-00-15-621.jpg,1613,907,car,1172,409,1228,446
DJI_0877-0-00-15-621.jpg,1613,907,car,1236,390,1292,421
DJI_0877-0-00-15-621.jpg,1613,907,car,1309,362,1365,401
DJI_0877-0-00-15-621.jpg,1613,907,car,1382,341,1437,377
DJI_0877-0-00-15-621.jpg,1613,907,car,1462,306,1530,350
DJI_0877-0-00-15-621.jpg,1613,907,car,1521,178,1574,230
DJI_0877-0-00-15-621.jpg,1613,907,car,1490,191,1524,249
DJI_0877-0-00-15-621.jpg,1613,907,car,1453,197,1494,256
DJI_0877-0-00-15-621.jpg,1613,907,car,1417,207,1452,264
DJI_0877-0-00-15-621.jpg,1613,907,car,1379,221,1417,276
DJI_0877-0-00-15-621.jpg,1613,907,car,1352,230,1397,293
DJI_0877-0-00-15-621.jpg,1613,907,car,875,248,909,304
DJI_0877-0-00-15-621.jpg,1613,907,car,942,214,975,268
DJI_0877-0-00-15-621.jpg,1613,907,car,921,150,960,204
DJI_0877-0-00-15-621.jpg,1613,907,car,856,172,888,229
DJI_0877-0-00-15-621.jpg,1613,907,car,871,102,904,158
DJI_0877-0-00-15-621.jpg,1613,907,car,767,184,827,215
DJI_0877-0-00-15-621.jpg,1613,907,car,831,99,865,159
DJI_0877-0-00-15-621.jpg,1613,907,car,757,150,815,178
DJI_0877-0-00-15-621.jpg,1613,907,car,745,109,796,151
DJI_0877-0-00-15-621.jpg,1613,907,car,812,23,844,85
DJI_0877-0-00-15-621.jpg,1613,907,car,771,1,801,38
DJI_0877-0-00-15-621.jpg,1613,907,car,734,81,792,122
DJI_0877-0-00-15-621.jpg,1613,907,car,725,42,785,89
DJI_0877-0-00-15-621.jpg,1613,907,car,716,16,770,55
DJI_0877-0-00-15-621.jpg,1613,907,car,1504,241,1565,277
DJI_0877-0-00-15-621.jpg,1613,907,car,38,782,101,816
DJI_0877-0-00-15-621.jpg,1613,907,car,1564,165,1610,215
DJI_0877-0-00-15-621.jpg,1613,907,car,1532,748,1581,819
DJI_0877-0-00-15-621.jpg,1613,907,car,1486,767,1533,822
DJI_0877-0-00-15-621.jpg,1613,907,car,1143,856,1184,907
DJI_0877-0-00-15-621.jpg,1613,907,car,1,818,41,871
DJI Spark- Crossroads in Prague-0-00-48-768.jpg,1280,720,car,484,641,504,689
DJI Spark- Crossroads in Prague-0-00-48-768.jpg,1280,720,car,362,301,402,331
DJI Spark- Crossroads in Prague-0-00-48-768.jpg,1280,720,car,581,301,612,347
Crossroad-Ufa-0-00-02-387.jpg,1697,955,car,56,330,86,373
Crossroad-Ufa-0-00-02-387.jpg,1697,955,car,74,212,101,255
Crossroad-Ufa-0-00-02-387.jpg,1697,955,car,292,275,313,320
